norm_type,learning_rate,kernel_num,init_type,epoch,avg_loss,epoch_time,total_time,converged,convergence_epoch,accuracy
0,0.01,4,1,1,1.34766,1.25567,140.561,0,-1,0.89
0,0.01,4,1,2,0.747275,1.32348,140.561,0,-1,0.89
0,0.01,4,1,3,0.606563,1.3628,140.561,0,-1,0.89
0,0.01,4,1,4,0.531385,1.24348,140.561,0,-1,0.89
0,0.01,4,1,5,0.482839,1.2214,140.561,0,-1,0.89
0,0.01,4,1,6,0.446214,1.23728,140.561,0,-1,0.89
0,0.01,4,1,7,0.413995,1.20486,140.561,0,-1,0.89
0,0.01,4,1,8,0.396281,1.18796,140.561,0,-1,0.89
0,0.01,4,1,9,0.375439,1.24515,140.561,0,-1,0.89
0,0.01,4,1,10,0.356683,1.24862,140.561,0,-1,0.89
0,0.01,4,1,11,0.341515,1.25034,140.561,0,-1,0.89
0,0.01,4,1,12,0.330246,1.24313,140.561,0,-1,0.89
0,0.01,4,1,13,0.317435,1.24286,140.561,0,-1,0.89
0,0.01,4,1,14,0.306732,1.23996,140.561,0,-1,0.89
0,0.01,4,1,15,0.296629,1.24286,140.561,0,-1,0.89
0,0.01,4,1,16,0.288186,1.22451,140.561,0,-1,0.89
0,0.01,4,1,17,0.279706,1.2678,140.561,0,-1,0.89
0,0.01,4,1,18,0.272696,1.24638,140.561,0,-1,0.89
0,0.01,4,1,19,0.264808,1.23264,140.561,0,-1,0.89
0,0.01,4,1,20,0.258035,1.23585,140.561,0,-1,0.89
0,0.01,4,1,21,0.252275,1.28504,140.561,0,-1,0.89
0,0.01,4,1,22,0.244958,1.23949,140.561,0,-1,0.89
0,0.01,4,1,23,0.239879,1.31997,140.561,0,-1,0.89
0,0.01,4,1,24,0.234345,1.30673,140.561,0,-1,0.89
0,0.01,4,1,25,0.228773,1.23578,140.561,0,-1,0.89
0,0.01,4,1,26,0.224564,1.29077,140.561,0,-1,0.89
0,0.01,4,1,27,0.219179,1.28707,140.561,0,-1,0.89
0,0.01,4,1,28,0.215608,1.28784,140.561,0,-1,0.89
0,0.01,4,1,29,0.210459,1.27966,140.561,0,-1,0.89
0,0.01,4,1,30,0.206935,1.29679,140.561,0,-1,0.89
0,0.01,4,1,31,0.20224,1.27793,140.561,0,-1,0.89
0,0.01,4,1,32,0.19898,1.22328,140.561,0,-1,0.89
0,0.01,4,1,33,0.195232,1.34295,140.561,0,-1,0.89
0,0.01,4,1,34,0.191189,1.341,140.561,0,-1,0.89
0,0.01,4,1,35,0.188302,1.25345,140.561,0,-1,0.89
0,0.01,4,1,36,0.18435,1.44431,140.561,0,-1,0.89
0,0.01,4,1,37,0.181692,1.33067,140.561,0,-1,0.89
0,0.01,4,1,38,0.178661,1.38893,140.561,0,-1,0.89
0,0.01,4,1,39,0.175615,1.32934,140.561,0,-1,0.89
0,0.01,4,1,40,0.17248,1.31114,140.561,0,-1,0.89
0,0.01,4,1,41,0.170172,1.30462,140.561,0,-1,0.89
0,0.01,4,1,42,0.167287,1.24066,140.561,0,-1,0.89
0,0.01,4,1,43,0.164608,1.24328,140.561,0,-1,0.89
0,0.01,4,1,44,0.161857,1.27273,140.561,0,-1,0.89
0,0.01,4,1,45,0.15949,1.248,140.561,0,-1,0.89
0,0.01,4,1,46,0.157071,1.27623,140.561,0,-1,0.89
0,0.01,4,1,47,0.154469,1.27549,140.561,0,-1,0.89
0,0.01,4,1,48,0.152411,1.28586,140.561,0,-1,0.89
0,0.01,4,1,49,0.150134,1.28506,140.561,0,-1,0.89
0,0.01,4,1,50,0.148043,1.27553,140.561,0,-1,0.89
0,0.01,4,1,51,0.145713,1.25787,140.561,0,-1,0.89
0,0.01,4,1,52,0.143558,1.31709,140.561,0,-1,0.89
0,0.01,4,1,53,0.141872,1.30432,140.561,0,-1,0.89
0,0.01,4,1,54,0.139903,1.3504,140.561,0,-1,0.89
0,0.01,4,1,55,0.138173,1.45433,140.561,0,-1,0.89
0,0.01,4,1,56,0.136214,1.49495,140.561,0,-1,0.89
0,0.01,4,1,57,0.134556,1.31891,140.561,0,-1,0.89
0,0.01,4,1,58,0.132729,1.40622,140.561,0,-1,0.89
0,0.01,4,1,59,0.130889,1.37421,140.561,0,-1,0.89
0,0.01,4,1,60,0.128909,1.51566,140.561,0,-1,0.89
0,0.01,4,1,61,0.127701,1.41631,140.561,0,-1,0.89
0,0.01,4,1,62,0.125885,1.3479,140.561,0,-1,0.89
0,0.01,4,1,63,0.124475,1.50419,140.561,0,-1,0.89
0,0.01,4,1,64,0.123146,1.3992,140.561,0,-1,0.89
