norm_type,learning_rate,kernel_num,init_type,epoch,avg_loss,epoch_time,total_time,converged,convergence_epoch,accuracy
0,0.001000,1,2,27,0.224642,0.327209,31.851227,0,-1,0.760000
0,0.001000,1,2,28,0.217138,0.311680,31.851227,0,-1,0.760000
0,0.001000,1,2,29,0.225662,0.340088,31.851227,0,-1,0.760000
0,0.001000,1,2,30,0.210898,0.322310,31.851227,0,-1,0.760000
0,0.001000,1,2,31,0.204940,0.309048,31.851227,0,-1,0.760000
0,0.001000,1,2,32,0.222589,0.310255,31.851227,0,-1,0.760000
0,0.001000,1,2,33,0.204348,0.302523,31.851227,0,-1,0.760000
0,0.001000,1,2,34,0.204887,0.356210,31.851227,0,-1,0.760000
0,0.001000,1,2,35,0.189786,0.306503,31.851227,0,-1,0.760000
0,0.001000,1,2,36,0.193157,0.313712,31.851227,0,-1,0.760000
0,0.001000,1,2,37,0.190757,0.304866,31.851227,0,-1,0.760000
0,0.001000,1,2,38,0.200015,0.301596,31.851227,0,-1,0.760000
0,0.001000,1,2,39,0.199590,0.313321,31.851227,0,-1,0.760000
0,0.001000,1,2,40,0.187675,0.361730,31.851227,0,-1,0.760000
0,0.001000,1,2,41,0.184374,0.324754,31.851227,0,-1,0.760000
0,0.001000,1,2,42,0.175933,0.315061,31.851227,0,-1,0.760000
0,0.001000,1,2,43,0.187521,0.309665,31.851227,0,-1,0.760000
0,0.001000,1,2,44,0.177463,0.315909,31.851227,0,-1,0.760000
0,0.001000,1,2,45,0.180279,0.320305,31.851227,0,-1,0.760000
0,0.001000,1,2,46,0.156438,0.319676,31.851227,0,-1,0.760000
0,0.001000,1,2,47,0.185165,0.303275,31.851227,0,-1,0.760000
0,0.001000,1,2,48,0.165018,0.318379,31.851227,0,-1,0.760000
0,0.001000,1,2,49,0.161212,0.304701,31.851227,0,-1,0.760000
0,0.001000,1,2,50,0.160144,0.307854,31.851227,0,-1,0.760000
0,0.001000,1,2,51,0.156235,0.312352,31.851227,0,-1,0.760000
0,0.001000,1,2,52,0.158044,0.304879,31.851227,0,-1,0.760000
0,0.001000,1,2,53,0.163075,0.323691,31.851227,0,-1,0.760000
0,0.001000,1,2,54,0.155305,0.311302,31.851227,0,-1,0.760000
0,0.001000,1,2,55,0.149807,0.312519,31.851227,0,-1,0.760000
0,0.001000,1,2,56,0.138506,0.312501,31.851227,0,-1,0.760000
0,0.001000,1,2,57,0.160263,0.302355,31.851227,0,-1,0.760000
0,0.001000,1,2,58,0.141499,0.307194,31.851227,0,-1,0.760000
0,0.001000,1,2,59,0.140987,0.308115,31.851227,0,-1,0.760000
0,0.001000,1,2,60,0.128665,0.314913,31.851227,0,-1,0.760000
0,0.001000,1,2,61,0.126544,0.319968,31.851227,0,-1,0.760000
0,0.001000,1,2,62,0.134032,0.305535,31.851227,0,-1,0.760000
0,0.001000,1,2,63,0.135923,0.304453,31.851227,0,-1,0.760000
0,0.001000,1,2,64,0.130679,0.317940,31.851227,0,-1,0.760000
0,0.001000,1,2,65,0.136877,0.305292,31.851227,0,-1,0.760000
0,0.001000,1,2,66,0.125784,0.341862,31.851227,0,-1,0.760000
0,0.001000,1,2,67,0.116805,0.320041,31.851227,0,-1,0.760000
0,0.001000,1,2,68,0.124958,0.295853,31.851227,0,-1,0.760000
0,0.001000,1,2,69,0.124448,0.308808,31.851227,0,-1,0.760000
0,0.001000,1,2,70,0.116277,0.299224,31.851227,0,-1,0.760000
0,0.001000,1,2,71,0.105781,0.296383,31.851227,0,-1,0.760000
0,0.001000,1,2,72,0.115053,0.301893,31.851227,0,-1,0.760000
0,0.001000,1,2,73,0.116944,0.325522,31.851227,0,-1,0.760000
0,0.001000,1,2,74,0.109892,0.339926,31.851227,0,-1,0.760000
0,0.001000,1,2,75,0.115756,0.312536,31.851227,0,-1,0.760000
0,0.001000,1,2,76,0.119908,0.311889,31.851227,0,-1,0.760000
0,0.001000,1,2,77,0.124088,0.329287,31.851227,0,-1,0.760000
0,0.001000,1,2,78,0.103958,0.312588,31.851227,0,-1,0.760000
0,0.001000,1,2,79,0.105411,0.361638,31.851227,0,-1,0.760000
0,0.001000,1,2,80,0.110053,0.324752,31.851227,0,-1,0.760000
0,0.001000,1,2,81,0.099673,0.317521,31.851227,0,-1,0.760000
0,0.001000,1,2,82,0.100197,0.308602,31.851227,0,-1,0.760000
0,0.001000,1,2,83,0.096381,0.331848,31.851227,0,-1,0.760000
0,0.001000,1,2,84,0.084252,0.327806,31.851227,0,-1,0.760000
0,0.001000,1,2,85,0.108708,0.307695,31.851227,0,-1,0.760000
0,0.001000,1,2,86,0.106728,0.317833,31.851227,0,-1,0.760000
0,0.001000,1,2,87,0.112575,0.318888,31.851227,0,-1,0.760000
0,0.001000,1,2,88,0.101291,0.307982,31.851227,0,-1,0.760000
0,0.001000,1,2,89,0.082713,0.316466,31.851227,0,-1,0.760000
0,0.001000,1,2,90,0.114841,0.308317,31.851227,0,-1,0.760000
0,0.001000,1,2,91,0.082311,0.306287,31.851227,0,-1,0.760000
0,0.001000,1,2,92,0.100579,0.325873,31.851227,0,-1,0.760000
0,0.001000,1,2,93,0.077074,0.329452,31.851227,0,-1,0.760000
0,0.001000,1,2,94,0.097108,0.312980,31.851227,0,-1,0.760000
0,0.001000,1,2,95,0.103537,0.305653,31.851227,0,-1,0.760000
0,0.001000,1,2,96,0.080322,0.301804,31.851227,0,-1,0.760000
0,0.001000,1,2,97,0.072092,0.302691,31.851227,0,-1,0.760000
0,0.001000,1,2,98,0.094240,0.313105,31.851227,0,-1,0.760000
0,0.001000,1,2,99,0.072418,0.306284,31.851227,0,-1,0.760000
0,0.001000,1,2,100,0.106919,0.306938,31.851227,0,-1,0.760000
0,0.001000,2,0,1,2.302426,0.567286,59.066106,0,-1,0.140000
0,0.001000,2,0,2,2.299048,0.575406,59.066106,0,-1,0.140000
0,0.001000,2,0,3,2.297431,0.535685,59.066106,0,-1,0.140000
0,0.001000,2,0,4,2.296259,0.547687,59.066106,0,-1,0.140000
0,0.001000,2,0,5,2.295769,0.541304,59.066106,0,-1,0.140000
0,0.001000,2,0,6,2.295428,0.533304,59.066106,0,-1,0.140000
0,0.001000,2,0,7,2.295297,0.573208,59.066106,0,-1,0.140000
0,0.001000,2,0,8,2.295193,0.640811,59.066106,0,-1,0.140000
0,0.001000,2,0,9,2.295308,0.538422,59.066106,0,-1,0.140000
0,0.001000,2,0,10,2.295253,0.551889,59.066106,0,-1,0.140000
0,0.001000,2,0,11,2.295334,0.545933,59.066106,0,-1,0.140000
0,0.001000,2,0,12,2.295160,0.553124,59.066106,0,-1,0.140000
0,0.001000,2,0,13,2.295753,0.568817,59.066106,0,-1,0.140000
0,0.001000,2,0,14,2.295153,0.551808,59.066106,0,-1,0.140000
0,0.001000,2,0,15,2.295122,0.552502,59.066106,0,-1,0.140000
0,0.001000,2,0,16,2.295170,0.547931,59.066106,0,-1,0.140000
0,0.001000,2,0,17,2.295178,0.561087,59.066106,0,-1,0.140000
0,0.001000,2,0,18,2.295237,0.562875,59.066106,0,-1,0.140000
0,0.001000,2,0,19,2.295121,0.557007,59.066106,0,-1,0.140000
0,0.001000,2,0,20,2.295080,0.537911,59.066106,0,-1,0.140000
0,0.001000,2,0,21,2.295297,0.565546,59.066106,0,-1,0.140000
0,0.001000,2,0,22,2.295236,0.555695,59.066106,0,-1,0.140000
0,0.001000,2,0,23,2.295196,0.548959,59.066106,0,-1,0.140000
0,0.001000,2,0,24,2.295082,0.557506,59.066106,0,-1,0.140000
0,0.001000,2,0,25,2.295067,0.555721,59.066106,0,-1,0.140000
0,0.001000,2,0,26,2.295161,0.559868,59.066106,0,-1,0.140000
0,0.001000,2,0,27,2.295295,0.570484,59.066106,0,-1,0.140000
0,0.001000,2,0,28,2.295279,0.567289,59.066106,0,-1,0.140000
0,0.001000,2,0,29,2.295321,0.569159,59.066106,0,-1,0.140000
0,0.001000,2,0,30,2.295179,0.576554,59.066106,0,-1,0.140000
0,0.001000,2,0,31,2.295184,0.605037,59.066106,0,-1,0.140000
0,0.001000,2,0,32,2.295193,0.578584,59.066106,0,-1,0.140000
0,0.001000,2,0,33,2.295447,0.582888,59.066106,0,-1,0.140000
0,0.001000,2,0,34,2.295231,0.569552,59.066106,0,-1,0.140000
0,0.001000,2,0,35,2.295159,0.551166,59.066106,0,-1,0.140000
0,0.001000,2,0,36,2.295107,0.590682,59.066106,0,-1,0.140000
0,0.001000,2,0,37,2.295016,0.650476,59.066106,0,-1,0.140000
0,0.001000,2,0,38,2.295400,0.708250,59.066106,0,-1,0.140000
0,0.001000,2,0,39,2.295174,0.617413,59.066106,0,-1,0.140000
0,0.001000,2,0,40,2.295143,0.610480,59.066106,0,-1,0.140000
0,0.001000,2,0,41,2.296593,0.603817,59.066106,0,-1,0.140000
0,0.001000,2,0,42,2.295116,0.657898,59.066106,0,-1,0.140000
0,0.001000,2,0,43,2.295138,0.655136,59.066106,0,-1,0.140000
0,0.001000,2,0,44,2.295202,0.661854,59.066106,0,-1,0.140000
0,0.001000,2,0,45,2.295276,0.680365,59.066106,0,-1,0.140000
0,0.001000,2,0,46,2.296645,0.694861,59.066106,0,-1,0.140000
0,0.001000,2,0,47,2.295259,0.653818,59.066106,0,-1,0.140000
0,0.001000,2,0,48,2.295192,0.624976,59.066106,0,-1,0.140000
0,0.001000,2,0,49,2.295210,0.697622,59.066106,0,-1,0.140000
0,0.001000,2,0,50,2.295219,0.640613,59.066106,0,-1,0.140000
0,0.001000,2,0,51,2.296055,0.572088,59.066106,0,-1,0.140000
0,0.001000,2,0,52,2.295298,0.603036,59.066106,0,-1,0.140000
0,0.001000,2,0,53,2.295117,0.545973,59.066106,0,-1,0.140000
0,0.001000,2,0,54,2.295121,0.647971,59.066106,0,-1,0.140000
0,0.001000,2,0,55,2.295172,0.580767,59.066106,0,-1,0.140000
0,0.001000,2,0,56,2.295196,0.565105,59.066106,0,-1,0.140000
0,0.001000,2,0,57,2.295217,0.565265,59.066106,0,-1,0.140000
0,0.001000,2,0,58,2.295146,0.624508,59.066106,0,-1,0.140000
0,0.001000,2,0,59,2.295125,0.659824,59.066106,0,-1,0.140000
0,0.001000,2,0,60,2.295400,0.615853,59.066106,0,-1,0.140000
0,0.001000,2,0,61,2.295029,0.608725,59.066106,0,-1,0.140000
0,0.001000,2,0,62,2.295080,0.589917,59.066106,0,-1,0.140000
0,0.001000,2,0,63,2.295087,0.595727,59.066106,0,-1,0.140000
0,0.001000,2,0,64,2.296003,0.578762,59.066106,0,-1,0.140000
0,0.001000,2,0,65,2.295130,0.619897,59.066106,0,-1,0.140000
