norm_type,learning_rate,kernel_num,init_type,epoch,avg_loss,epoch_time,total_time,converged,convergence_epoch,accuracy
0,0.01,4,1,1,0.858633,1.698,294.384,1,72,0.89
0,0.01,4,1,2,0.393012,1.58329,294.384,1,72,0.89
0,0.01,4,1,3,0.33544,1.54036,294.384,1,72,0.89
0,0.01,4,1,4,0.281947,1.56932,294.384,1,72,0.89
0,0.01,4,1,5,0.275607,1.54564,294.384,1,72,0.89
0,0.01,4,1,6,0.227159,3.25483,294.384,1,72,0.89
0,0.01,4,1,7,0.219269,2.84735,294.384,1,72,0.89
0,0.01,4,1,8,0.202304,1.47486,294.384,1,72,0.89
0,0.01,4,1,9,0.188989,1.53366,294.384,1,72,0.89
0,0.01,4,1,10,0.165294,1.4932,294.384,1,72,0.89
0,0.01,4,1,11,0.178633,1.46568,294.384,1,72,0.89
0,0.01,4,1,12,0.13499,1.49873,294.384,1,72,0.89
0,0.01,4,1,13,0.142382,1.47237,294.384,1,72,0.89
0,0.01,4,1,14,0.133589,1.52865,294.384,1,72,0.89
0,0.01,4,1,15,0.144256,1.49476,294.384,1,72,0.89
0,0.01,4,1,16,0.145257,1.51554,294.384,1,72,0.89
0,0.01,4,1,17,0.137907,1.60546,294.384,1,72,0.89
0,0.01,4,1,18,0.115519,1.58571,294.384,1,72,0.89
0,0.01,4,1,19,0.123333,1.50981,294.384,1,72,0.89
0,0.01,4,1,20,0.0800066,1.48494,294.384,1,72,0.89
0,0.01,4,1,21,0.106626,3.10463,294.384,1,72,0.89
0,0.01,4,1,22,0.0948995,3.48335,294.384,1,72,0.89
0,0.01,4,1,23,0.151251,3.44822,294.384,1,72,0.89
0,0.01,4,1,24,0.139625,3.52461,294.384,1,72,0.89
0,0.01,4,1,25,0.0552454,3.1746,294.384,1,72,0.89
0,0.01,4,1,26,0.124527,3.18162,294.384,1,72,0.89
0,0.01,4,1,27,0.0824329,3.14472,294.384,1,72,0.89
0,0.01,4,1,28,0.0967757,3.23621,294.384,1,72,0.89
0,0.01,4,1,29,0.072057,3.1723,294.384,1,72,0.89
0,0.01,4,1,30,0.123338,3.10791,294.384,1,72,0.89
0,0.01,4,1,31,0.0625828,3.25884,294.384,1,72,0.89
0,0.01,4,1,32,0.128569,3.18679,294.384,1,72,0.89
0,0.01,4,1,33,0.0859771,3.18539,294.384,1,72,0.89
0,0.01,4,1,34,0.136662,3.37673,294.384,1,72,0.89
0,0.01,4,1,35,0.0824581,3.22621,294.384,1,72,0.89
0,0.01,4,1,36,0.0520684,3.14564,294.384,1,72,0.89
0,0.01,4,1,37,0.0947076,3.10124,294.384,1,72,0.89
0,0.01,4,1,38,0.0783883,3.15828,294.384,1,72,0.89
0,0.01,4,1,39,0.153022,3.13491,294.384,1,72,0.89
0,0.01,4,1,40,0.103226,3.75878,294.384,1,72,0.89
0,0.01,4,1,41,0.111603,3.83283,294.384,1,72,0.89
0,0.01,4,1,42,0.0761281,3.78855,294.384,1,72,0.89
0,0.01,4,1,43,0.0995634,3.11049,294.384,1,72,0.89
0,0.01,4,1,44,0.148693,3.29654,294.384,1,72,0.89
0,0.01,4,1,45,0.110275,3.39905,294.384,1,72,0.89
0,0.01,4,1,46,0.096076,3.35937,294.384,1,72,0.89
0,0.01,4,1,47,0.0530613,3.38213,294.384,1,72,0.89
0,0.01,4,1,48,0.0862471,3.18204,294.384,1,72,0.89
0,0.01,4,1,49,0.102411,3.12595,294.384,1,72,0.89
0,0.01,4,1,50,0.080441,3.04028,294.384,1,72,0.89
0,0.01,4,1,51,0.116437,2.98662,294.384,1,72,0.89
0,0.01,4,1,52,0.0607117,3.09899,294.384,1,72,0.89
0,0.01,4,1,53,0.035312,3.2093,294.384,1,72,0.89
0,0.01,4,1,54,0.0647702,3.23277,294.384,1,72,0.89
0,0.01,4,1,55,0.0692078,3.15415,294.384,1,72,0.89
0,0.01,4,1,56,0.0267538,3.31964,294.384,1,72,0.89
0,0.01,4,1,57,0.017487,3.17425,294.384,1,72,0.89
0,0.01,4,1,58,0.0214916,3.21436,294.384,1,72,0.89
0,0.01,4,1,59,0.0376634,3.19179,294.384,1,72,0.89
0,0.01,4,1,60,0.0981129,3.18167,294.384,1,72,0.89
0,0.01,4,1,61,0.0447507,3.18438,294.384,1,72,0.89
0,0.01,4,1,62,0.0436794,3.18592,294.384,1,72,0.89
0,0.01,4,1,63,0.0444543,3.22925,294.384,1,72,0.89
0,0.01,4,1,64,0.0219913,3.19275,294.384,1,72,0.89
0,0.01,4,1,65,0.0480868,3.08064,294.384,1,72,0.89
0,0.01,4,1,66,0.0808656,3.29437,294.384,1,72,0.89
0,0.01,4,1,67,0.0552434,3.18522,294.384,1,72,0.89
0,0.01,4,1,68,0.0446755,3.25313,294.384,1,72,0.89
0,0.01,4,1,69,0.0542063,3.40152,294.384,1,72,0.89
0,0.01,4,1,70,0.0718841,3.25622,294.384,1,72,0.89
0,0.01,4,1,71,0.0552374,3.20444,294.384,1,72,0.89
0,0.01,4,1,72,0.00857572,3.22458,294.384,1,72,0.89
0,0.01,4,1,73,0.0837175,3.20483,294.384,1,72,0.89
0,0.01,4,1,74,0.0450385,3.2904,294.384,1,72,0.89
0,0.01,4,1,75,0.0479164,3.30025,294.384,1,72,0.89
0,0.01,4,1,76,0.0579987,3.21394,294.384,1,72,0.89
0,0.01,4,1,77,0.019274,3.29264,294.384,1,72,0.89
0,0.01,4,1,78,0.0997793,3.28023,294.384,1,72,0.89
0,0.01,4,1,79,0.0197125,3.2075,294.384,1,72,0.89
0,0.01,4,1,80,0.00567357,3.27336,294.384,1,72,0.89
0,0.01,4,1,81,0.0385401,3.29129,294.384,1,72,0.89
0,0.01,4,1,82,0.0539926,3.29658,294.384,1,72,0.89
0,0.01,4,1,83,0.0511627,3.31452,294.384,1,72,0.89
0,0.01,4,1,84,0.00400312,3.23737,294.384,1,72,0.89
0,0.01,4,1,85,0.0337186,3.194,294.384,1,72,0.89
0,0.01,4,1,86,0.0352168,3.40016,294.384,1,72,0.89
0,0.01,4,1,87,0.0157541,3.26388,294.384,1,72,0.89
